Rank,Name,Count,Gender,Year
21,Ruby,271,Female,2006
22,Lucy,228,Female,2006
23,Hayley,224,Female,2006
24,Sophia,219,Female,2006
25,Chelsea,209,Female,2006
26,Madison,208,Female,2006
27,Matilda,199,Female,2006
28,Jade,198,Female,2006
29,Caitlin,189,Female,2006
30,Holly,182,Female,2006
31,Maddison,181,Female,2006
32,Lara,178,Female,2006
33,Isabelle,175,Female,2006
34,Alyssa,169,Female,2006
35,Angelina,155,Female,2006
36,Elizabeth,150,Female,2006
37,Imogen,149,Female,2006
38,Amy,143,Female,2006
39,Kayla,143,Female,2006
40,Alexandra,138,Female,2006
41,Lauren,138,Female,2006
42,Molly,137,Female,2006
43,Phoebe,137,Female,2006
44,Samantha,137,Female,2006
45,Keira,136,Female,2006
46,Tahlia,135,Female,2006
47,Laura,133,Female,2006
48,Paige,132,Female,2006
49,Summer,132,Female,2006
50,Lilly,130,Female,2006
51,Natalie,130,Female,2006
52,Bella,129,Female,2006
53,Brooke,126,Female,2006
54,Eva,126,Female,2006
55,Ellie,125,Female,2006
56,Mikayla,125,Female,2006
57,Abbey,124,Female,2006
58,Maya,124,Female,2006
59,Annabelle,123,Female,2006
60,Mackenzie,119,Female,2006
61,Kate,118,Female,2006
62,Abigail,116,Female,2006
63,Kiara,116,Female,2006
64,Claire,113,Female,2006
65,Zara,113,Female,2006
66,Ashley,112,Female,2006
67,Stephanie,109,Female,2006
68,Eliza,108,Female,2006
69,Isabel,108,Female,2006
70,Amber,107,Female,2006
71,Scarlett,106,Female,2006
72,Claudia,100,Female,2006
73,Makayla,100,Female,2006
74,Alana,99,Female,2006
75,Brianna,99,Female,2006
76,Jorja,99,Female,2006
77,Bianca,98,Female,2006
78,Erin,98,Female,2006
79,Anna,97,Female,2006
80,Madeleine,96,Female,2006
81,Rachel,94,Female,2006
82,Abby,93,Female,2006
83,Katie,93,Female,2006
84,Layla,92,Female,2006
85,Ebony,91,Female,2006
86,Kaitlyn,91,Female,2006
87,Sofia,90,Female,2006
88,Gabrielle,89,Female,2006
89,Gemma,89,Female,2006
90,Natasha,89,Female,2006
91,Tara,89,Female,2006
92,Charli,87,Female,2006
93,Stella,86,Female,2006
94,Alice,84,Female,2006
95,Skye,84,Female,2006
96,Gabriella,83,Female,2006
97,Madeline,81,Female,2006
98,Rebecca,81,Female,2006
99,Charlize,80,Female,2006
100,Tiana,79,Female,2006
1,Emily,592,Female,2005
2,Olivia,592,Female,2005
3,Charlotte,590,Female,2005
4,Chloe,560,Female,2005
5,Ella,545,Female,2005
6,Jessica,523,Female,2005
7,Isabella,516,Female,2005
8,Sophie,464,Female,2005
9,Mia,398,Female,2005
10,Grace,386,Female,2005
11,Emma,374,Female,2005
12,Sarah,374,Female,2005
13,Hannah,346,Female,2005
14,Sienna,346,Female,2005
15,Lily,332,Female,2005
16,Amelia,330,Female,2005
17,Georgia,325,Female,2005
18,Zoe,301,Female,2005
19,Jasmine,293,Female,2005
20,Ruby,290,Female,2005
21,Hayley,277,Female,2005
22,Ava,232,Female,2005
23,Jade,231,Female,2005
24,Caitlin,215,Female,2005
25,Lucy,214,Female,2005
26,Sophia,209,Female,2005
27,Madison,205,Female,2005
28,Holly,198,Female,2005
29,Chelsea,197,Female,2005
30,Maddison,194,Female,2005
31,Lara,184,Female,2005
32,Molly,172,Female,2005
33,Samantha,171,Female,2005
34,Alyssa,166,Female,2005
35,Amy,166,Female,2005
36,Paige,165,Female,2005
37,Isabelle,162,Female,2005
38,Alexandra,159,Female,2005
39,Lauren,157,Female,2005
40,Tahlia,155,Female,2005
41,Elizabeth,153,Female,2005
42,Abbey,152,Female,2005
43,Bella,149,Female,2005
44,Laura,148,Female,2005
45,Ashley,139,Female,2005
46,Kayla,137,Female,2005
47,Natalie,136,Female,2005
48,Imogen,135,Female,2005
49,Kiara,128,Female,2005
50,Phoebe,124,Female,2005
51,Claudia,122,Female,2005
52,Tara,122,Female,2005
53,Matilda,120,Female,2005
54,Angelina,119,Female,2005
55,Bianca,119,Female,2005
56,Ellie,117,Female,2005
57,Mikayla,115,Female,2005
58,Stephanie,115,Female,2005
59,Abigail,114,Female,2005
60,Natasha,113,Female,2005
61,Anna,111,Female,2005
62,Jorja,111,Female,2005
63,Summer,111,Female,2005
64,Lilly,110,Female,2005
65,Mackenzie,110,Female,2005
66,Zara,110,Female,2005
67,Amber,107,Female,2005
68,Brooke,107,Female,2005
69,Kate,107,Female,2005
70,Rebecca,103,Female,2005
71,Abby,102,Female,2005
72,Maya,102,Female,2005
73,Skye,102,Female,2005
74,Alicia,101,Female,2005
75,Eliza,100,Female,2005
76,Erin,100,Female,2005
77,Taylor,100,Female,2005
78,Eva,99,Female,2005
79,Sofia,99,Female,2005
80,Victoria,97,Female,2005
81,Brianna,95,Female,2005
82,Tayla,94,Female,2005
83,Makayla,93,Female,2005
84,Gabrielle,91,Female,2005
85,Tiana,91,Female,2005
86,Ebony,89,Female,2005
87,Ashleigh,88,Female,2005
88,Rachel,88,Female,2005
89,Layla,87,Female,2005
90,Scarlett,87,Female,2005
91,Taylah,87,Female,2005
92,Annabelle,85,Female,2005
93,Monique,84,Female,2005
94,Alice,83,Female,2005
95,Madeline,83,Female,2005
96,Alana,82,Female,2005
97,Claire,82,Female,2005
98,Gemma,82,Female,2005
99,Mariam,82,Female,2005
100,Talia,81,Female,2005
1,Emily,622,Female,2004
2,Olivia,531,Female,2004
3,Chloe,527,Female,2004
4,Jessica,523,Female,2004
5,Sophie,504,Female,2004
6,Charlotte,503,Female,2004
7,Isabella,477,Female,2004
8,Ella,464,Female,2004
9,Emma,391,Female,2004
10,Grace,384,Female,2004
11,Sarah,375,Female,2004
12,Mia,374,Female,2004
13,Hannah,364,Female,2004
14,Jasmine,333,Female,2004
15,Georgia,332,Female,2004
16,Lily,319,Female,2004
17,Zoe,257,Female,2004
18,Amelia,252,Female,2004
19,Hayley,246,Female,2004
20,Ruby,231,Female,2004
21,Holly,217,Female,2004
22,Madison,217,Female,2004
23,Jade,216,Female,2004
24,Maddison,216,Female,2004
25,Alyssa,207,Female,2004
26,Caitlin,205,Female,2004
27,Lara,191,Female,2004
28,Amy,189,Female,2004
29,Paige,184,Female,2004
30,Lucy,179,Female,2004
31,Sophia,176,Female,2004
32,Tahlia,174,Female,2004
33,Samantha,172,Female,2004
34,Chelsea,171,Female,2004
35,Molly,162,Female,2004
36,Lauren,161,Female,2004
37,Elizabeth,153,Female,2004
38,Abbey,150,Female,2004
39,Phoebe,147,Female,2004
40,Brooke,144,Female,2004
41,Imogen,143,Female,2004
42,Laura,139,Female,2004
43,Bianca,135,Female,2004
44,Natalie,135,Female,2004
45,Kayla,134,Female,2004
46,Sienna,132,Female,2004
47,Amber,129,Female,2004
48,Ashley,129,Female,2004
49,Stephanie,128,Female,2004
50,Gabrielle,127,Female,2004
51,Angelina,126,Female,2004
52,Mikayla,126,Female,2004
53,Claudia,125,Female,2004
54,Brianna,122,Female,2004
55,Rachel,122,Female,2004
56,Mackenzie,121,Female,2004
57,Ava,120,Female,2004
58,Anna,119,Female,2004
59,Taylah,117,Female,2004
60,Isabelle,116,Female,2004
61,Natasha,113,Female,2004
62,Tara,111,Female,2004
63,Kate,110,Female,2004
64,Alexandra,109,Female,2004
65,Eliza,109,Female,2004
66,Erin,109,Female,2004
67,Ashleigh,108,Female,2004
68,Paris,105,Female,2004
69,Abby,98,Female,2004
70,Jorja,98,Female,2004
